step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad),direction
1425,test,0,0.12423736602067947,0.152915594885179,3.7975269461119487,5.717031343890947,-3.1237017895020114,"(100, 0, 0)"
1426,test,0,0.10936502367258072,0.152915594885179,3.757914538484424,5.716401931732915,-3.1289664794634873,"(100, 0, 0)"
1427,test,0,0.11605853587388992,0.152915594885179,3.717801012163572,5.716031161286089,-3.13578087733712,"(100, 0, 0)"
1428,test,0,0.15300398413091898,0.152915594885179,3.6804059815216528,5.716167129139483,3.125846291280562,"(100, 0, 0)"
1429,test,0,0.1272502699866891,0.152915594885179,3.6423780432099693,5.717223011950906,3.1100498630877387,"(100, 0, 0)"
1430,test,0,0.10956792533397676,0.152915594885179,3.602227507147872,5.718511802156026,3.110308012527223,"(100, 0, 0)"
1431,test,0,0.08624439686536789,0.15079394301040655,3.567999577998295,5.721632416921295,3.0873381627860277,"(100, 0, 0)"
1432,test,0,0.14780709892511368,0.15079394301040655,3.530195645252407,5.723634277555846,3.0955078588470766,"(100, 0, 0)"
1433,test,0,0.15003430098295212,0.15079394301040655,3.491409373547442,5.725147283458685,3.110848591075949,"(100, 0, 0)"
1434,test,0,0.18387380987405777,0.15079394301040655,3.452667333721107,5.726377719002399,3.1132507568678345,"(100, 0, 0)"
1435,test,0,0.10098781436681746,0.15079394301040655,3.414342848630269,5.725676991708145,3.1344902461196043,"(100, 0, 0)"
1436,test,0,0.17305351048707962,0.15079394301040655,3.3778059493662647,5.723926218113774,-3.1222889613657854,"(100, 0, 0)"
1437,test,0,0.1671256199479103,0.14708779573758707,3.339340835340386,5.723094669634809,-3.115474161271747,"(100, 0, 0)"
1438,test,0,0.24205307010561233,0.14708779573758707,3.29922419013301,5.721971459050609,-3.111222158981662,"(100, 0, 0)"
1439,test,0,0.09509677533060312,0.14708779573758707,3.2612647293736257,5.727727392115535,-3.094536446716062,"(100, 0, 0)"
1440,test,0,0.17791382316499946,0.14708779573758707,3.221767219975698,5.72594832800632,-3.096124522963742,"(100, 0, 0)"
1441,test,0,0.15614519361406565,0.14708779573758707,3.1819217524629924,5.724097857953141,-3.094159603390329,"(100, 0, 0)"
1442,test,0,0.09976892173290251,0.14708779573758707,3.1420696184655372,5.722216288165774,-3.0954015140621984,"(100, 0, 0)"
1443,test,0,0.10470645129680632,0.14694715509676626,3.101918575552879,5.720416680952142,-3.0983928358057256,"(100, 0, 0)"
1444,test,0,0.17674020677804947,0.14694715509676626,3.062154508566855,5.718756943900175,-3.101644568175076,"(100, 0, 0)"
1445,test,0,0.17137152701616287,0.14694715509676626,3.022126826309094,5.7172325932366865,-3.1056622393167617,"(100, 0, 0)"
1446,test,0,0.11962500959634784,0.14694715509676626,2.9883286401354052,5.716394704960531,-3.097730595659997,"(100, 0, 0)"
1447,test,0,0.13909200578927994,0.14694715509676626,2.951672360229197,5.715142055490175,-3.109925119687059,"(100, 0, 0)"
1448,test,0,0.15382952243089676,0.14694715509676626,2.912522490139652,5.713966286521757,-3.117923798839842,"(100, 0, 0)"
1449,test,0,0.08809445146471263,0.1493690703548018,2.8759837589539043,5.713720282000562,3.1383295748722433,"(100, 0, 0)"
1450,test,0,0.11364147905260326,0.1493690703548018,2.836105896937503,5.714027732431456,3.134846216969668,"(100, 0, 0)"
1451,test,0,0.12083431333303454,0.1493690703548018,2.802067609801773,5.713681835851158,-3.110743459052108,"(100, 0, 0)"
1452,test,0,0.12069723848253489,0.1493690703548018,2.7633170495926427,5.712405055105413,-3.1109111051975664,"(100, 0, 0)"
1453,test,0,0.13039071206003428,0.1493690703548018,2.723793866451401,5.711381789219317,-3.117386329693335,"(100, 0, 0)"
1454,test,0,0.1417090082541108,0.1493690703548018,2.665998200609402,5.710243166527332,-3.1035454107239318,"(100, 0, 0)"
1455,test,0,0.1986967101693153,0.15044880147825618,2.646525942386531,5.709541721750101,-3.1062885053763405,"(100, 0, 0)"
1456,test,0,0.1796759739518166,0.15044880147825618,2.6076890092565455,5.7099308733647325,-3.094596543993095,"(100, 0, 0)"
1457,test,0,0.17849887162446976,0.15044880147825618,2.570591240508268,5.711867570160848,-3.076258936605962,"(100, 0, 0)"
1458,test,0,0.24518763367086652,0.15044880147825618,2.512774738123316,5.707812905831509,-3.062483819194161,"(100, 0, 0)"
1459,test,0,0.1650736564770341,0.15044880147825618,2.473735302732381,5.70449612170963,-3.054516987324119,"(100, 0, 0)"
1460,test,0,0.23974169138818976,0.15044880147825618,2.4538400591329936,5.702749162075807,-3.053714990289219,"(100, 0, 0)"
1461,test,0,0.11865004245191811,0.15687676634153475,2.416098280024909,5.700599861351422,-3.0470735172292316,"(100, 0, 0)"
1462,test,0,0.10226245969533922,0.15687676634153475,2.38214132713898,5.698275095587994,-3.0117176872597593,"(100, 0, 0)"
1463,test,0,0.1738552525639534,0.15687676634153475,2.3432538432175463,5.69304558072333,-3.00922737255269,"(100, 0, 0)"
1464,test,0,0.22803527861833567,0.15687676634153475,2.303507966389573,5.687837406968729,-3.0133471849611686,"(100, 0, 0)"
1465,test,0,0.17722008377313617,0.15687676634153475,2.264038828467447,5.682960621780059,-3.0198349987662727,"(100, 0, 0)"
1466,test,0,0.18368167430162427,0.15687676634153475,2.2252757872905415,5.678500949263058,-3.028606976232667,"(100, 0, 0)"
1467,test,0,0.1157425120472908,0.18697037906264674,2.193302161382135,5.673121476377157,-2.9898291623524083,"(100, 0, 0)"
1468,test,0,0.21909023076295853,0.18697037906264674,2.1544178725640055,5.665962038166648,-2.997557351550849,"(100, 0, 0)"
1469,test,0,0.22958043962717056,0.18697037906264674,2.1154013396634985,5.655440402698618,-3.010294370819475,"(100, 0, 0)"
1470,test,0,0.1821640506386757,0.18697037906264674,2.0778558546651453,5.650508152763322,-3.0370562416196085,"(100, 0, 0)"
1471,test,0,0.19120413810014728,0.18697037906264674,2.038546049763734,5.646326591186022,-3.0517441999218833,"(100, 0, 0)"
1472,test,0,0.24709344655275345,0.18697037906264674,1.999171350983743,5.642978856278333,-3.0570886715888403,"(100, 0, 0)"
1473,test,0,0.18134690076112747,0.21634103230360383,1.9598839712009257,5.643007035658406,-3.0590115379752394,"(100, 0, 0)"
1474,test,0,0.16881386190652847,0.21634103230360383,1.920849275404808,5.644589315212603,-3.0688523742312843,"(100, 0, 0)"
1475,test,0,0.23075876384973526,0.21634103230360383,1.8836958193342888,5.634118420703289,-3.0619812281829635,"(100, 0, 0)"
1476,test,0,0.22816873341798788,0.21634103230360383,1.8449996290081287,5.630643968340118,-3.070425890322931,"(100, 0, 0)"
1477,test,0,0.16540027409791946,0.21634103230360383,1.8052096156439932,5.627956507735281,-3.079814535158864,"(100, 0, 0)"
1478,test,0,0.17656175047159195,0.21634103230360383,1.768188636591857,5.625787469900203,-3.097057011300657,"(100, 0, 0)"
1479,test,0,0.1666781082749367,0.23548895201233075,1.7288814018630296,5.6241011514334955,-3.10674384231241,"(100, 0, 0)"
1480,test,0,0.18499723821878433,0.23548895201233075,1.6905224006602655,5.623148312893607,-3.1321690328149314,"(100, 0, 0)"
1481,test,0,0.17643473297357556,0.23548895201233075,1.6530385782309596,5.6256832184007886,3.1279243671371875,"(100, 0, 0)"
1482,test,0,0.1962115541100502,0.23548895201233075,1.61290273523884,5.626316375062498,3.1226857385450133,"(100, 0, 0)"
1483,test,0,0.19684953335672614,0.23548895201233075,1.5731430345109538,5.627180520954898,3.1201229346730806,"(100, 0, 0)"
1484,test,0,0.095269494690001,0.23548895201233075,1.5379118394997402,5.627868549385744,3.1244057407104764,"(100, 0, 0)"
1485,test,0,0.158197739161551,0.23672410638475097,1.500260270191108,5.628103478970128,3.1369661577265324,"(100, 0, 0)"
1486,test,0,0.2188544059172272,0.23672410638475097,1.4607551822254043,5.625285396483658,3.1306201784250596,"(100, 0, 0)"
1487,test,0,0.2123962724581361,0.23672410638475097,1.4235525253901988,5.623100645920836,-3.135667664074515,"(100, 0, 0)"
1488,test,0,0.18793601635843518,0.23672410638475097,1.38547762703132,5.622657430716011,3.1372746779022056,"(100, 0, 0)"
1489,test,0,0.2012281492352486,0.23672410638475097,1.349784095187746,5.623493132094083,3.110981224304365,"(100, 0, 0)"
1490,test,0,0.16922683268785477,0.23672410638475097,1.3101910406906567,5.624848512835575,3.1162558240542717,"(100, 0, 0)"
1491,test,0,0.1616375530138612,0.2387767238759673,1.2707097617937897,5.6258502484873105,3.122126733575166,"(100, 0, 0)"
1492,test,0,0.022176960483193398,0.2387767238759673,1.2354991134605777,5.621267319123121,-3.127414236088741,"(100, 0, 0)"
1493,test,0,0.2261760607361793,0.2387767238759673,1.1989314831249662,5.619458519757388,-3.104162685584267,"(100, 0, 0)"
1494,test,0,0.32998964935541153,0.2387767238759673,1.158982782301342,5.6176989531425185,-3.1088636052091925,"(100, 0, 0)"
1495,test,0,0.20874527841806412,0.2387767238759673,1.121047195971712,5.6135736886802015,-3.101197453153875,"(100, 0, 0)"
1496,test,0,0.2529474273324012,0.2387767238759673,1.0809309568758223,5.612043531767575,-3.1064561544835794,"(100, 0, 0)"
1497,test,0,0.13790742307901385,0.243599768872652,1.0437623978203494,5.616550661239539,-3.092700448071713,"(100, 0, 0)"
1498,test,0,0.2731602862477302,0.243599768872652,1.0069392005513975,5.616430905558431,-3.096990129026827,"(100, 0, 0)"
1499,test,0,0.2736002886667848,0.243599768872652,0.9678324839790182,5.615007779054178,-3.111532387101706,"(0, 100, 0)"
1500,test,0,0.1693591261282563,0.243599768872652,0.9298677046711303,5.613884560355672,-3.1022450880213217,"(0, 100, 0)"
1501,test,0,0.17671925667673347,0.243599768872652,0.8930661293498762,5.613534523736475,-3.1200822619839514,"(0, 100, 0)"
1502,test,0,0.06656142417341471,0.243599768872652,0.860948083175597,5.608669516602103,-3.1195596588624888,"(0, 100, 0)"
1503,test,0,0.0566255822777748,0.12243324651333229,0.8281445039120087,5.600867161715073,-3.0738949055556075,"(0, 100, 0)"
1504,test,0,0.17473820596933368,0.12243324651333229,0.7919371006890353,5.597606146033318,-3.058602413890283,"(0, 100, 0)"
1505,test,0,0.16468036919832227,0.12243324651333229,0.7539602569558721,5.59438047934121,-3.0598154492347853,"(0, 100, 0)"
1506,test,0,0.1837129071354866,0.12243324651333229,0.7146231333337985,5.591473087152374,-3.074247603001001,"(0, 100, 0)"
1507,test,0,0.1496502086520195,0.12243324651333229,0.683004220214588,5.594236856186043,-3.0957233922053353,"(0, 100, 0)"
1508,test,0,0.17477766424417496,0.12243324651333229,0.6461851454582379,5.592101440813371,-3.0822000645071883,"(0, 100, 0)"
1509,test,0,0.18280593305826187,0.20477385525260985,0.6063384862311649,5.585808712214255,-3.087146542068493,"(0, 100, 0)"
1510,test,0,0.18140677362680435,0.20477385525260985,0.5668530048594425,5.58313516219095,-3.0962530986048034,"(0, 100, 0)"
1511,test,0,0.23875961452722555,0.20477385525260985,0.5090376964563598,5.580143853710492,-3.0916921726872757,"(0, 100, 0)"
1512,test,0,0.17900855094194412,0.20477385525260985,0.49044401468651205,5.581332280300378,-3.0994392140406752,"(0, 100, 0)"
1513,test,0,0.19112599734216928,0.20477385525260985,0.4516672131360163,5.585877238261982,-3.112020605464565,"(0, 100, 0)"
1514,test,0,0.17670900467783213,0.20477385525260985,0.412598856456198,5.584647828826291,-3.1077827539904064,"(0, 100, 0)"
1515,test,0,0.2195966923609376,0.2122140969068871,0.3755214102667872,5.582834123452692,-3.1130786791364415,"(0, 100, 0)"
1516,test,0,0.17727784160524604,0.2122140969068871,0.3368046426938458,5.58154625977184,-3.108215385804579,"(0, 100, 0)"
1517,test,0,0.20790649298578504,0.2122140969068871,0.2983569385454727,5.580071151042724,-3.0987403706158396,"(0, 100, 0)"
1518,test,0,0.24304593354463577,0.2122140969068871,0.2592629802056526,5.578286084961178,-3.096034926378105,"(0, 100, 0)"
1519,test,0,0.23874161392450327,0.2122140969068871,0.22061490623136343,5.577826970660788,-3.1013844526908376,"(0, 100, 0)"
1520,test,0,0.1466475063934922,0.2122140969068871,0.1872212186358047,5.585661619410804,3.129940016988239,"(0, 100, 0)"
1521,test,0,0.17653686646372083,0.1954986381017677,0.14795761998438953,5.586950362613013,3.1245262503409403,"(0, 100, 0)"
1522,test,0,0.17520720604807138,0.1954986381017677,0.1078057674596185,5.587623825470892,3.124995008996897,"(0, 100, 0)"
1523,test,0,0.17317304853349924,0.1954986381017677,0.06800286356317736,5.588277969566058,3.125046876555179,"(0, 100, 0)"
1524,test,0,0.1714886808767915,0.1954986381017677,0.028524068266916412,5.588828078944731,3.128428953847032,"(0, 100, 0)"
1525,test,0,0.15889687184244394,0.1954986381017677,-0.010408961679072685,5.5880452348034675,3.1163757739794717,"(0, 100, 0)"
1526,test,0,0.179607548750937,0.1954986381017677,-0.04725024183540707,5.588501783852873,3.1158658603450857,"(0, 100, 0)"
1527,test,0,0.11732149962335822,0.1900118831674244,-0.08740567567199882,5.589533797594643,3.1156148117395834,"(0, 100, 0)"
1528,test,0,0.1819648528471589,0.1900118831674244,-0.1272558022935307,5.590577743928401,3.115596149001375,"(0, 100, 0)"
1529,test,0,0.18322936445474625,0.1900118831674244,-0.1672148090201296,5.591587348190893,3.1177095986391024,"(0, 100, 0)"
1530,test,0,0.15192774683237076,0.1900118831674244,-0.20264008591321198,5.593130234195116,3.1269249694022094,"(0, 100, 0)"
1531,test,0,0.1810291483998299,0.1900118831674244,-0.24143063984873556,5.593427513790979,3.137078020687447,"(0, 100, 0)"
1532,test,0,0.18713019043207169,0.1900118831674244,-0.2809028237444882,5.593634975047879,3.1388976996322135,"(0, 100, 0)"
1533,test,0,0.19571051746606827,0.19119786324412874,-0.31803451860160037,5.585319911878925,3.1287642816762604,"(0, 100, 0)"
1534,test,0,0.19038224965333939,0.19119786324412874,-0.3578016481601884,5.583646014097649,3.1398485645306593,"(0, 100, 0)"
1535,test,0,0.20654312521219254,0.19119786324412874,-0.39753469900440336,5.5836897317647916,-3.1270442296013656,"(0, 100, 0)"
1536,test,0,0.17560072988271713,0.19119786324412874,-0.4316997538333064,5.5828817128829,-3.074441161648292,"(0, 100, 0)"
1537,test,0,0.18064770847558975,0.19119786324412874,-0.47092300385198077,5.57615495652179,-3.0553558691971863,"(0, 100, 0)"
1538,test,0,0.18487203866243362,0.19119786324412874,-0.5082415665363915,5.569906030398265,-3.03029897288371,"(0, 100, 0)"
1539,test,0,0.14693505316972733,0.21107171399036684,-0.5468527026849515,5.563454315225199,-3.0093551567616914,"(0, 100, 0)"
1540,test,0,0.18184973299503326,0.21107171399036684,-0.582994213381245,5.558304790748784,-3.0144708111531964,"(0, 100, 0)"
1541,test,0,0.11868951469659805,0.21107171399036684,-0.6190185554077585,5.553271897457911,-2.97604139329622,"(0, 100, 0)"
1542,test,0,0.1808689907193184,0.21107171399036684,-0.6513859516303693,5.546847698674169,-2.9267880661721195,"(0, 100, 0)"
1543,test,0,0.10725446045398712,0.21107171399036684,-0.6869692218878003,5.539593854042719,-2.917385216696806,"(0, 100, 0)"
1544,test,0,0.114354457706213,0.21107171399036684,-0.7239865974691774,5.530452449265482,-2.8805169819299734,"(0, 100, 0)"
1545,test,0,0.05753342807292937,0.2522834204662546,-0.76097045132745,5.519964751842555,-2.8450379165084554,"(0, 100, 0)"
1546,test,0,0.0945471003651619,0.2522834204662546,-0.8148146922243937,5.502230896573531,-2.7879322550895815,"(0, 100, 0)"
1547,test,0,0.008176401257514954,0.2522834204662546,-0.8300326827580808,5.496489490015612,-2.7831050347499287,"(0, 100, 0)"
1548,test,0,0.13243316113948822,0.2522834204662546,-0.8818754503844906,5.476612287925165,-2.7492701562429462,"(0, 100, 0)"
1549,test,0,0.10322010517120361,0.2522834204662546,-0.8993030476157974,5.469145860484577,-2.723193589521038,"(0, 100, 0)"
1550,test,0,0.059397146105766296,0.2522834204662546,-0.9333172441521825,5.453348181357666,-2.6770343802837346,"(0, 100, 0)"
1551,test,0,0.09089583158493039,0.32253310966289067,-0.9675975702946089,5.435284654085859,-2.6381828545130013,"(0, 100, 0)"
1552,test,0,0.08057551085948944,0.32253310966289067,-0.999962094146309,5.416984342262776,-2.609636205595661,"(0, 100, 0)"
1553,test,0,0.033309727907180786,0.32253310966289067,-1.0308926357789736,5.3976299261653775,-2.535360464805132,"(0, 100, 0)"
1554,test,0,0.16036076098680496,0.32253310966289067,-1.057716866528629,5.37681696972898,-2.447517102210925,"(0, 100, 0)"
1555,test,0,0.16401173919439316,0.32709716978145753,-1.0864114638904598,5.351370899362447,-2.383468300002996,"(0, 100, 0)"
1556,test,0,0.24122057855129242,0.32709716978145753,-1.113860777810361,5.324254347575847,-2.3421841975975233,"(0, 100, 0)"
1557,test,0,0.22015760838985443,0.32709716978145753,-1.139881800508278,5.296288088499193,-2.298455134030314,"(0, 100, 0)"
1558,test,0,0.20261941850185394,0.32709716978145753,-1.1653482634561194,5.2664374917221926,-2.257442732565709,"(0, 100, 0)"
1559,test,0,0.126780416816473,0.32709716978145753,-1.1879298915088685,5.237685246253271,-2.1965375062481183,"(0, 100, 0)"
1560,test,0,0.20107217878103256,0.296692792601572,-1.2019847897556544,5.2154176231219775,-2.0704321085986277,"(0, 100, 0)"
1561,test,0,0.16717006638646126,0.296692792601572,-1.2182157669053473,5.184760975072732,-2.061045831405484,"(0, 100, 0)"
1562,test,0,0.13671688735485077,0.296692792601572,-1.23649391695552,5.1495246823263185,-2.037080415567305,"(0, 100, 0)"
1563,test,0,0.1453418880701065,0.296692792601572,-1.2532377788438391,5.114899001839256,-2.017716017387718,"(0, 100, 0)"
1564,test,0,0.1481843739748001,0.296692792601572,-1.2696244014183546,5.079703892686047,-1.993046782829138,"(0, 100, 0)"
1565,test,0,0.20154999196529388,0.296692792601572,-1.2837029289783146,5.046192525970863,-1.9444390141284325,"(0, 100, 0)"
1566,test,0,0.2200465053319931,0.24984303265253796,-1.2971379349381995,5.009606563112014,-1.9023892854935514,"(0, 100, 0)"
1567,test,0,0.22732149064540863,0.24984303265253796,-1.3092579233753348,4.972597052159079,-1.8687085862743789,"(0, 100, 0)"
1568,test,0,0.34193459153175354,0.24984303265253796,-1.3198111014013858,4.938217901810895,-1.8516545400757283,"(0, 100, 0)"
1569,test,0,0.1950887255370617,0.24984303265253796,-1.3277921018164065,4.903412201684887,-1.7842450272314796,"(100, 0, 0)"
1570,test,0,0.3288431465625763,0.24984303265253796,-1.3351767140063595,4.868857991921479,-1.7692672071413513,"(100, 0, 0)"
1571,test,0,0.31485602259635925,0.24984303265253796,-1.3405660979114045,4.8302270788041195,-1.726940998979678,"(100, 0, 0)"
1572,test,0,0.06529252603650093,0.05797998906442264,-1.3450848722992417,4.793091039185782,-1.6669952920982263,"(100, 0, 0)"
1573,test,0,0.24507492035627365,0.05797998906442264,-1.3482021966415614,4.754326586131484,-1.6401081751971411,"(100, 0, 0)"
1574,test,0,0.23165018111467364,0.05797998906442264,-1.3506227749916662,4.71458224741199,-1.6244671441518599,"(100, 0, 0)"
1575,test,0,0.1783066913485527,0.05797998906442264,-1.3594276262988998,4.679352310706311,-1.5856460519207165,"(100, 0, 0)"
1576,test,0,0.24482499808073044,0.05797998906442264,-1.3610055019455067,4.641084427624712,-1.5768405036897637,"(100, 0, 0)"
1577,test,0,0.23925051838159558,0.05797998906442264,-1.3616429398986152,4.604643343048358,-1.5813354815913607,"(100, 0, 0)"
1578,test,0,0.2482062950730324,0.15919756671156576,-1.3614007027300319,4.5668378295354035,-1.5706509604428713,"(100, 0, 0)"
1579,test,0,0.23576439172029495,0.15919756671156576,-1.3495283193982492,4.531411609400299,-1.588140363192279,"(100, 0, 0)"
1580,test,0,0.282472588121891,0.15919756671156576,-1.3399286944972524,4.4983555935081805,-1.6021492986015864,"(100, 0, 0)"
1581,test,0,0.26334110647439957,0.15919756671156576,-1.3413612980487775,4.46085635850729,-1.611126339548268,"(100, 0, 0)"
1582,test,0,0.23002275079488754,0.15919756671156576,-1.3437354945692017,4.426045652593247,-1.634270809302336,"(100, 0, 0)"
1583,test,0,0.17973331362009048,0.15919756671156576,-1.350995430867303,4.391519506873558,-1.605023988364726,"(100, 0, 0)"
1584,test,0,0.26573584228754044,0.19583843804708626,-1.351943269333943,4.3554650192476645,-1.6016214985276855,"(100, 0, 0)"
1585,test,0,0.2746414914727211,0.19583843804708626,-1.352531285883882,4.320583454609225,-1.598303101699949,"(100, 0, 0)"
1586,test,0,0.3178944364190101,0.19583843804708626,-1.3525669850664321,4.285380918232341,-1.558175592686517,"(100, 0, 0)"
1587,test,0,0.30313543230295176,0.19583843804708626,-1.3519843983690631,4.24623784940192,-1.5556141607430092,"(100, 0, 0)"
1588,test,0,0.13616516441106796,0.19583843804708626,-1.3509831765186144,4.208926352050085,-1.5392279239692344,"(100, 0, 0)"
1589,test,0,0.3177235201001168,0.19583843804708626,-1.3513589148483527,4.171608728801238,-1.5468673730432327,"(100, 0, 0)"
1590,test,0,0.34112087637186045,0.2095348026440269,-1.350840252141767,4.133255041403161,-1.5510497872252806,"(100, 0, 0)"
1591,test,0,0.25794095546007156,0.2095348026440269,-1.3499241054279667,4.0943844418430455,-1.5412372639844025,"(100, 0, 0)"
1592,test,0,0.3356263414025307,0.2095348026440269,-1.3493202631575527,4.057003785315905,-1.5488356164609318,"(100, 0, 0)"
1593,test,0,0.1919647380709648,0.2095348026440269,-1.3481863985078888,4.021488970363027,-1.5192758613219197,"(100, 0, 0)"
1594,test,0,0.29959485679864883,0.2095348026440269,-1.3448456882899469,3.9828982468947935,-1.5081590001299197,"(100, 0, 0)"
1595,test,0,0.3362898603081703,0.2095348026440269,-1.3360615994353653,3.9507677846831353,-1.5355410418257367,"(100, 0, 0)"
1596,test,0,0.1709614330902696,0.22515854845870728,-1.3342658037869366,3.9213292221637923,-1.4828531959663678,"(100, 0, 0)"
1597,test,0,0.3115406120195985,0.22515854845870728,-1.3309595457383911,3.884915384297049,-1.4773639816042086,"(100, 0, 0)"
1598,test,0,0.27237419132143253,0.22515854845870728,-1.3274786317946783,3.846263820637087,-1.4737954463068375,"(100, 0, 0)"
1599,test,0,0.11609151307493448,0.22515854845870728,-1.3194224897855285,3.8124940458015315,-1.4436401382648596,"(100, 0, 0)"
1600,test,0,0.3279188657179475,0.22515854845870728,-1.3135363302269427,3.773903807955993,-1.445429294983592,"(100, 0, 0)"
1601,test,0,0.11803052667528391,0.22515854845870728,-1.3088343016889468,3.736576196555921,-1.440425610035064,"(100, 0, 0)"
1602,test,0,0.30904264003038406,0.2645714811362954,-1.3035074983809527,3.6982794713319733,-1.4330992412901369,"(100, 0, 0)"
1603,test,0,0.3250226750969887,0.2645714811362954,-1.2962251799433553,3.6438005751901303,-1.4247343667190242,"(100, 0, 0)"
1604,test,0,0.2618206813931465,0.2645714811362954,-1.2934276175088537,3.625280387806133,-1.4190229865205695,"(100, 0, 0)"
1605,test,0,0.3388616219162941,0.2645714811362954,-1.2876095248412882,3.5862425066233365,-1.4275698689237708,"(100, 0, 0)"
1606,test,0,0.3057538345456123,0.2645714811362954,-1.2820162180453423,3.5466801389755704,-1.4333381640100133,"(100, 0, 0)"
1607,test,0,0.32601741701364517,0.2645714811362954,-1.276721824285012,3.507378569411571,-1.4407297590020234,"(100, 0, 0)"
1608,test,0,0.3198507204651832,0.31707717572464056,-1.2717115106131003,3.472137214715797,-1.4534352746019523,"(100, 0, 0)"
1609,test,0,0.3146591261029244,0.31707717572464056,-1.2670790356607498,3.433555152167774,-1.451372412151347,"(100, 0, 0)"
1610,test,0,0.3204922154545784,0.31707717572464056,-1.2624134253845167,3.3938935805587116,-1.456939247237,"(100, 0, 0)"
1611,test,0,0.31375209242105484,0.31707717572464056,-1.2582453954182373,3.3551891608955917,-1.4680330883393622,"(100, 0, 0)"
1612,test,0,0.21520812064409256,0.31707717572464056,-1.2542455368899976,3.3161573762269123,-1.4661509728587903,"(100, 0, 0)"
1613,test,0,0.21239800099283457,0.31707717572464056,-1.2486411046901884,3.2792589998143367,-1.4708588411131036,"(100, 0, 0)"
1614,test,0,0.3165125632658601,0.34891341206297477,-1.2443214921325874,3.2425277966339565,-1.4721333405573087,"(100, 0, 0)"
1615,test,0,0.43805340770632034,0.34891341206297477,-1.2371007924444324,3.2078199781913974,-1.4957982838409398,"(100, 0, 0)"
1616,test,0,0.26778213027864695,0.34891341206297477,-1.2357624632894044,3.175587929719334,-1.5068358077069495,"(100, 0, 0)"
1617,test,0,0.2736013317480683,0.34891341206297477,-1.2330692402391088,3.1372601776287508,-1.495258927769008,"(100, 0, 0)"
1618,test,0,0.3508947864174843,0.34891341206297477,-1.230060235848544,3.0980866049376417,-1.492877316475422,"(100, 0, 0)"
1619,test,0,0.016001294367015362,0.34891341206297477,-1.226828365668072,3.0648294009429677,-1.4454241596086206,"(100, 0, 0)"
1620,test,0,0.33215022925287485,0.37436882997897736,-1.2214578855756624,3.0276662375534316,-1.4307230766560597,"(100, 0, 0)"
1621,test,0,0.2868003025650978,0.37436882997897736,-1.2151841867354065,2.9892786590363487,-1.4260324095908514,"(100, 0, 0)"
1622,test,0,0.30749825388193136,0.37436882997897736,-1.2094324238199994,2.9501219415511923,-1.4257000872741723,"(100, 0, 0)"
1623,test,0,0.3170416131615639,0.37436882997897736,-1.2037352054329373,2.9113096094723416,-1.425758413658569,"(100, 0, 0)"
1624,test,0,0.28562698513269424,0.37436882997897736,-1.1982853627232593,2.872915107752622,-1.4339508061661226,"(100, 0, 0)"
1625,test,0,0.2802987471222877,0.37436882997897736,-1.1929801055385516,2.834232558336699,-1.435516714564939,"(100, 0, 0)"
1626,test,0,0.1741456612944603,0.44290269537510474,-1.1933015490095753,2.8027918749273404,-1.4459914844416601,"(100, 0, 0)"
1627,test,0,0.25316549092531204,0.44290269537510474,-1.1843042492559575,2.7690879061033047,-1.4214645994922295,"(100, 0, 0)"
1628,test,0,0.31158492714166647,0.44290269537510474,-1.1772259736715043,2.7309215235714954,-1.420389188319335,"(100, 0, 0)"
1629,test,0,0.05081317853182554,0.44290269537510474,-1.1820053330696267,2.697772890787315,-1.420119586065842,"(100, 0, 0)"
1630,test,0,0.19544383138418195,0.44290269537510474,-1.177890454342777,2.6660101013410906,-1.3715465988800986,"(100, 0, 0)"
1631,test,0,0.2975682988762855,0.44290269537510474,-1.1701069873987275,2.626760660733931,-1.3797595883752687,"(100, 0, 0)"
1632,test,0,0.15580327063798902,0.48797343201609444,-1.1637318608559624,2.591056813356936,-1.373618232939407,"(100, 0, 0)"
1633,test,0,0.18478552252054217,0.48797343201609444,-1.1560892295799845,2.552102422785908,-1.3858537190135283,"(100, 0, 0)"
1634,test,0,0.1019826605916023,0.48797343201609444,-1.149187742315682,2.513367767528328,-1.400367996419905,"(100, 0, 0)"
1635,test,0,0.04499926418066025,0.48797343201609444,-1.1413982889363337,2.4762919454385584,-1.4029483202264061,"(100, 0, 0)"
1636,test,0,0.03887941688299179,0.48797343201609444,-1.136220293868309,2.4382635511206705,-1.404447387342276,"(100, 0, 0)"
1637,test,0,0.04248257726430893,0.48797343201609444,-1.131428455342849,2.3994448903922128,-1.4046265320214737,"(100, 0, 0)"
1638,test,0,0.31666485220193863,0.03542541467621809,-1.1315866048982053,2.359181641330232,-1.4095061089113563,"(100, 0, 0)"
1639,test,0,0.31972236186265945,0.03542541467621809,-1.1355145819475634,2.332309902128355,-1.3998187091538576,"(100, 0, 0)"
1640,test,0,0.04975851625204086,0.03542541467621809,-1.1306445595708792,2.298548012617696,-1.390063899925195,"(100, 0, 0)"
1641,test,0,0.4215217605233192,0.03542541467621809,-1.131819413239159,2.2600646928906185,-1.4059469288351227,"(100, 0, 0)"
1642,test,0,0.11309047788381577,0.03542541467621809,-1.1325213079039913,2.2291769434514004,-1.4020343108897215,"(100, 0, 0)"
